Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#1 Jalil Bethea,#10 Keitenn Bristow,#11 Marcus Zegarowski,#11 Preston Murphy Jr.,#15 Noah Williamson,#2 Aden Holloway,#22 Aiden Sherrell,#3 Latrell Wrightsell Jr.,#32 Jacob Martin,#34 Collins Onyejiaka,#4 Davion Hannah,#4 Hayden Doyle,#5 Amari Allen,#6 London Jemison,#7 Taylor Bol Bowen,#95 Houston Mallette,-,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (Other),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3FG (Balance),3FG (Contest),3FG (Footwork),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),ACTION,ATO Plays,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,COVERAGE,FT BELOW,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PASS CONTEST,PLAYCALL,PLAYER POSSESSIONS,PNR GAP HELP,POSITION,POSSESSION START,POSSESSION TYPE,PnR Action,PnR Coverage,PnR Effect,PnR LOCATION,PnR Result Type,PnR Term,PnR Type,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Notes,Flags
25_11_08 ALABAMA VS ST. JOHNS,3286.740683,20.224829769999815,Offense,50,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On Balance,Late Contest,Left-Right,On The Line,,,Non-Shrink,Step Back,Iso,Dip,,Iso Stepback 3,,,,,,,,,:07 - :09,"at St. John's, REPORT","4:00 - 0:00, 1st Half",,1 PT,,"Early Loaded, Flow - Drive & Kick","#5 Amari Allen, #6 London Jemison, #2 Aden Holloway, #22 Aiden Sherrell, #0 LaBaron Philon",,"PG, Combo",Missed FG,"Man, Half Court",,,,,,,,,:13 - :18,:07 - :09,Right Houston,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,3401.582148,25.1834226699998,Offense,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:10 - :12,"at St. John's, REPORT","4:00 - 0:00, 1st Half",,1 PT,,"Thumb Down, Flow - Drive & Kick","#3 Latrell Wrightsell Jr., #6 London Jemison, #2 Aden Holloway, #34 Collins Onyejiaka, #0 LaBaron Philon",,,Deadball,"Man, Half Court",,,,,,,,,:19 - :24,:16+,,Half Court SHOT,Neutral,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,3451.726504,12.315527430000202,Offense,52,2FG+,,,,,,,,,,,,,,,,,,Primary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Floater,PnR Handler,"Middle Drive, Drive Left",,,,,,,,,,,,,Reno Floater,,,,,,,,vs Switch,,"at St. John's, REPORT","4:00 - 0:00, 1st Half",,1 PT,,Triangle Step,"#3 Latrell Wrightsell Jr., #6 London Jemison, #2 Aden Holloway, #15 Noah Williamson, #0 LaBaron Philon",,"PG, Combo",Deadball,"SLOB, Man, Half Court",,,,,,,,,,"N/A, N/A",Logo,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,3631.926567,24.87581721000015,Offense,53,2nd Assist,,,,,,3FG+,,Assist,,,,,,,,,,,,,,,,,,,,,On Balance,Late Contest,Hop,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,1 More,Early Easy 1 More,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Perimeter Pass,vs Switch,,"at St. John's, REPORT","4:00 - 0:00, 1st Half",,0 PT,,"Thumb Down, Flow - Drive & Kick","#15 Noah Williamson, #3 Latrell Wrightsell Jr., #2 Aden Holloway, #6 London Jemison, #0 LaBaron Philon",,"PG, Combo, Wing",Made FG,"Man, Half Court",,,,,,,,,,"N/A, N/A",Left Corner,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,4721.012803,4.733288436000294,Offense,54,,,,,,,,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,0 PT,,,"#34 Collins Onyejiaka, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,,Missed FG,Transition,,,,,,,,,:01 - :06,"N/A, N/A",,Transition SHOT,,Multiple Defenders,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Live Ball,Transition Pass,,,,Outlet,PASSING SCHEME,,,
25_11_08 ALABAMA VS ST. JOHNS,4727.847322,15.449931170000127,Offense,55,Pot. Assist,,,,,,,,,,ATR-,,,,,,,,Multiple Defenders,No Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,Play Action,Restricted Area,Layup,,,Dump Off,,,,,,,,,,,,,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,Paint,Pass In,,:07 - :09,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,2 PT,,Early Spread,"#34 Collins Onyejiaka, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,,Made FG,"Man, Half Court",,,,,,,,,:07 - :12,:07 - :09,Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,4749.753951,21.844662839999728,Offense,56,Pot. Assist,,,,,,,,,,,,,,,,"Fouled, 3FGF, FT+, FT+, FT+",,,,,,,,,,,,,,,,,,,,,,,,Throwback,,Secondary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,,vs Switch,:07 - :09,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,1 PT,,"Early Spread, Flow - G2G Andy","#34 Collins Onyejiaka, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,Wing,Made FG,"Man, Half Court",,,,,,,,,:13 - :18,:07 - :09,,,Foul,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,4852.891672,15.023048410000229,Offense,57,,,,,,,Assist,,,,,,,,,ATR+,,,Secondary Defender,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,,,PnR Pocket,,,,,,,,,,,,Pocket Score,,Secondary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,PnR Pass to Screener,vs Switch,:10 - :12,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,1 PT,,Early Angle,"#22 Aiden Sherrell, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,"4, Combo, PG",Missed FG,"Man, Half Court",,,,,,,,,:13 - :18,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,4888.043258,11.313712999999552,Offense,58,Pot. Assist,,,,,,3FG-,Screen Assist,,,,,,,,,,,,,,,,,,,,,,On Balance,Late Contest,Left-Right,Off The Line,,,Non-Shrink,Pull Up,PnR Handler,Dip,,,,Primary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,,,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,0 PT,,Early Open Step,"#22 Aiden Sherrell, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,,Made FG,"Man, Half Court",,,,,,,,,:07 - :12,"N/A, N/A",Right Houston,Half Court SHOT,Off Reb,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,4896.356971,6.136253267999564,Offense,59,,,,,,,,ATR+,,,,,,,,,,,Primary Defender,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,OREB Putback,,,,,,,,,,,,,,,,,,,,,,,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,1 PT,,,"#22 Aiden Sherrell, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,,Off Rebound,"OREB Putback, Half Court",,,,,,,,,:01 - :06,"N/A, N/A",Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,4920.690156,8.449273408000408,Offense,60,Pot. Assist,,,,,,Race Assist,,,,,,,,,,3FG-,,,,,,,,,,,,,On Balance,Late Contest,Left-Right,Off The Line,On Move,Shot Pocket,Non-Shrink,Catch and Shoot,,,Kick Ahead,Kickahead CS 3,,Primary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,Transition Pass,,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,0 PT,,Early Seams,"#22 Aiden Sherrell, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,,Made FG,Transition,,,,,,,,,:01 - :06,"N/A, N/A",Left Houston,Transition SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,4937.270656,27.22355910999977,Offense,61,,,,,,,Pot. Assist,ATR-,,,,,,,,,,,Multiple Defenders,Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,Beast / Post,"Baseline Drive, Drive Left",Post Entry,,,,,,,,,,,,,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Pass In,,:10 - :12,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,3+ PT,,Early Spread,"#22 Aiden Sherrell, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,,Made FG,"Man, Half Court",,,,,,,,,:19 - :24,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,4967.645089,17.46790787000009,Offense,62,"ATR+, Fouled, ATRF, FT-",,,,,,,,,,,,,,,,,,Primary Defender,Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Floater,PnR Sneak,"Slot Drive, Drive Left",,,,,,,,,,,,,Sneak ATR,,,,,,,,vs Switch,:13 - :15,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,1 PT,,"Early Spread, Flow - Angle","#22 Aiden Sherrell, #95 Houston Mallette, #2 Aden Holloway, #7 Taylor Bol Bowen, #0 LaBaron Philon",,"PG, Combo",Made FG,"Man, Half Court",,,,,,,,,:13 - :18,:13 - :15,Rim,Half Court SHOT,Foul,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5025.2917,5.864345302000402,Offense,63,,,,,,,,ATR-,,,,,,,,,,,Multiple Defenders,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,OREB Putback,,,,,,,,,,,,,,,,,,,,,,,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,1 PT,,,"#22 Aiden Sherrell, #3 Latrell Wrightsell Jr., #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Off Rebound,"OREB Putback, Half Court",,,,,,,,,:01 - :06,"N/A, N/A",Rim,Half Court SHOT,Off Reb,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5028.156045,6.0485282270001335,Offense,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,,,,"#22 Aiden Sherrell, #3 Latrell Wrightsell Jr., #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,,Garbage,,,,,,,,,,,,,Neutral,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5229.213108,16.215044419999685,Offense,65,,,,,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,0 PT,,Madrid Peja,"#15 Noah Williamson, #3 Latrell Wrightsell Jr., #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Deadball,"UOB, Man, Half Court",,,,,,,,,,"N/A, N/A",,Half Court SHOT,"Foul, Neutral",,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5260.9319,17.55753034999998,Offense,66,,,,,,,,,ATR+,,,,,,,,,,Secondary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,PnR Sneak,"Slot Drive, Drive Right",,,,,,,,,,,,,Sneak ATR,,,,,,,,vs Switch,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,1 PT,,"Madrid Rip, Flow - Spread","#15 Noah Williamson, #3 Latrell Wrightsell Jr., #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,"Wing, Combo",Deadball,"UOB, Man, Half Court",,,,,,,,,:07 - :12,"N/A, N/A",Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5288.209996,9.554669627000294,Offense,67,ATR+,,,,,,,,,,,,,,,,,,Primary Defender,Dribble,Off 1 Foot,"Left Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,Transition Push,"Slot Drive, Drive Left",,,,,,,,,,,,,BH ATR,,,,,,,,,:01 - :03,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,1 PT,,Early Seams,"#15 Noah Williamson, #3 Latrell Wrightsell Jr., #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,"Combo, PG",Steal,Transition,,,,,,,,,:01 - :06,:01 - :03,Rim,Transition SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5320.50165,8.828892167999584,Offense,68,Race Assist,,,,,,,,3FG+,,,,,Assist,,,,,,,,,,,,,,,,On Balance,Late Contest,Left-Right,Off The Line,,,Non-Shrink,Pull Up,Transition Push,Dip,Kick Ahead,Kickahead CS 3,,Primary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,Transition Pass,,,"at St. John's, REPORT","20:00 - 16:00, 2nd Half",,0 PT,,Early Seams,"#15 Noah Williamson, #3 Latrell Wrightsell Jr., #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,Wing,Missed FG,Transition,,,,,,,,,:01 - :06,"N/A, N/A",Left Houston,Transition SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5578.458088,17.3681991200001,Offense,69,ATR+,,,,,,,,,,,,,,,,,,Secondary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,PnR Sneak,"Slot Drive, Drive Right",,,,,,,,,,,,,Sneak ATR,,,,,,,,vs Switch,:13 - :15,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,1 PT,,Straight On,"#15 Noah Williamson, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,"Combo, PG",Missed FG,"Half Court, Man",,,,,,,,,:13 - :18,:13 - :15,Rim,,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5610.013753,26.965252760000112,Offense,70,,,,,,,,,,,,,,2FG-,,,,,Primary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands Away From Rim",,No Play Action,Non Restricted Area,Floater,Iso,"Middle Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,:16 +,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,1 PT,,"Early Spread, Flow - Drive & Kick","#15 Noah Williamson, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Made FG,"Man, Half Court",,,,,,,,,:19 - :24,:16+,Logo,Half Court SHOT,Off Reb,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5633.979006,9.000048705999689,Offense,71,,,,,,,3FG-,,,,,,,,,,Pot. Assist,,,,,,,,,,,,,On Balance,Late Contest,Hop,On The Line,Stationary,Shot Pocket,Non-Shrink,Catch and Shoot,,,Swing,,,Primary Defender,Off 2 Feet,Right Hand Pass,Jump,No Paint,Perimeter Pass,,,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,1 PT,,,"#15 Noah Williamson, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Off Rebound,"OREB Putback, Half Court",,,,,,,,,,"N/A, N/A",Left Houston,Half Court SHOT,Off Reb,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5639.979054,9.66687951699987,Offense,72,3FG-,,,,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,On Balance,Uncontested,Left-Right,On The Line,Stationary,Non-Shot Pocket,Shrink,Catch and Shoot,,,Dagger,,,Primary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,Pass Out,,,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,1 PT,,,"#15 Noah Williamson, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Off Rebound,"OREB Putback, Half Court",,,,,,,,,:01 - :06,"N/A, N/A",Right Slot,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5678.733692,12.22821894000026,Offense,73,,,,,,,2FG-,,,,,,,,,,,,Primary Defender,Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Pull Up,PnR Sneak,"Middle Drive, Drive Right",,,,,,,,,,,,,Sneak,,,,,,,,,,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,1 PT,,Flow - Open Step,"#15 Noah Williamson, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Deadball,"Man, Half Court",,,,,,,,,:07 - :12,"N/A, N/A",Logo,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5744.453853,33.09608366999964,Offense,74,ATR-,,,,,,,,,,,,,,,,,,Primary Defender,Dribble,Off 2 Feet,"Left Hand Finish, Hands Away From Rim",,No Play Action,Non Restricted Area,Layup,PnR Sneak,"Baseline Drive, Drive Right",,,,,,,,,,,,,,,,,,,,,,:16 +,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,2 PT,,"Thumb Down, Flow - Open Step","#7 Taylor Bol Bowen, #6 London Jemison, #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Missed FG,"Man, Half Court",,,,,,,,,:25 - :30,:16+,Rim,Half Court SHOT,Off Reb,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5774.549937,5.5596703479995995,Offense,75,,,,,,,,,,,,,,ATR+,,,,,Primary Defender,No Dribble,Off 2 Feet,"Right Hand Finish, Hands To Rim",,No Play Action,Restricted Area,Layup,OREB Putback,,,,,,,,,,,,,,,,,,,,,,,,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,1 PT,,,"#7 Taylor Bol Bowen, #6 London Jemison, #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Off Rebound,"OREB Putback, Half Court",,,,,,,,,:01 - :06,"N/A, N/A",Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5798.653691,19.619721850000133,Offense,76,Pot. Assist,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,On Balance,Late Contest,Left-Right,Off The Line,,,Non-Shrink,Pull Up,DHO / Get,Drive Right,DHO / Get,,,Secondary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Handoff,,:10 - :12,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,0 PT,,"Early Loaded, Flow - DHO","#7 Taylor Bol Bowen, #6 London Jemison, #2 Aden Holloway, #5 Amari Allen, #0 LaBaron Philon",,,Made FG,"Man, Half Court",,,,,,,,,:13 - :18,:13 - :15,Left Houston,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,5888.557797,17.26256642000044,Offense,77,Pot. Assist,,,,,,Space Assist,,,,,,,,,"ATRF, Fouled, FT-, FT+",Space Assist,,,,,,,,,,,,,,,,,,,,,,,,Roller ATR,,Secondary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,,vs Switch,:13 - :15,"at St. John's, REPORT","16:00 - 12:00, 2nd Half",,1 PT,,125 Andy Roll Exit,"#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #4 Davion Hannah, #0 LaBaron Philon",,"4, 5",Deadball,"Man, Half Court",,,,,,,,,:13 - :18,:13 - :15,,Half Court SHOT,Foul,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,6187.046242,20.90304991999983,Offense,78,,,,,,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sneak,,,,,,,,,:07 - :09,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,1 PT,,"Early Open, Flow - Spread","#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,,Made FG,"Man, Half Court",,,,,,,,,:13 - :18,:16+,,Half Court SHOT,"Foul, Neutral",,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,6227.167617,5.934861044000172,Offense,79,,,,,,,,,,,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,0 PT,,Madrid Rip,"#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,,Deadball,"UOB, Man, Half Court",,,,,,,,,:01 - :06,"N/A, N/A",,Half Court SHOT,,Primary Defender,Off 2 Feet,Right Hand Pass,No Jump,No Paint,Live Ball,Inbound Pass,,,,Under OB,PASSING SCHEME,,,
25_11_08 ALABAMA VS ST. JOHNS,6273.7572,19.59885092999957,Offense,80,,,,,,,,,,,,,,,,Turnover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:13 - :15,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,1 PT,,Early Open Step,"#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,,Made FG,"Man, Half Court",,,,,,,,,:13 - :18,:13 - :15,,Half Court SHOT,,Secondary Defender,,,No Jump,Paint,Dead Ball,,,,Travel (Before Dribble),,FOOTWORK,,,
25_11_08 ALABAMA VS ST. JOHNS,6317.629658,15.955904909999845,Offense,81,,,,,,,Pot. Assist,ATR-,,,,,,,,,,,Secondary Defender,No Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Dunk,,,PnR Pocket,,,,,,,,,,,,Twist Pocket,,Multiple Defenders,Off 2 Feet,Right Hand Pass,No Jump,No Paint,PnR Pass to Screener,,:10 - :12,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,1 PT,,Early Open Get,"#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,,Missed FG,"Man, Half Court",,,,,,,,,:07 - :12,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,6340.577252,19.824977430000217,Offense,82,,,,,,,ATR+,,,,,,,,,,,,Primary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Floater,PnR Handler,"Middle Drive, Drive Right",,,,,,,,,,,,,BH Floater,,,,,,,,vs Switch,:10 - :12,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,1 PT,,"Early Get, Flow - Spread","#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,"PG, Combo",Missed FG,"Man, Half Court",,,,,,,,,:13 - :18,:13 - :15,Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,6468.747307,16.390121890000046,Offense,83,,,,,,,Assist,,,,,,,ATR+,,,,,Multiple Defenders,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,DHO / Get,"Slot Drive, Drive Right",DHO / Get,,,,,,,,,,,,BH ATR,,Secondary Defender,Off 1 Foot,Right Hand Pass,No Jump,No Paint,Handoff,vs Square,:07 - :09,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,1 PT,,"Early Angle, Flow - Ghost","#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,"PG, Combo",Made FG,"Man, Half Court",,,,,,,,,:07 - :12,:10 - :12,Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,6499.109789,19.052578609999728,Offense,84,,,,,,,ATR+,,,,,,,,,,,,Primary Defender,Dribble,Off 1 Foot,"Right Hand Finish, Hands To Rim",,No Play Action,Non Restricted Area,Layup,PnR Sneak,"Slot Drive, Drive Right",,,,,,,,,,,,,"BH ATR, Reattack",,,,,,,,vs Switch,:13 - :15,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,1 PT,,Early Angle,"#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,"PG, Combo",Made FG,"Man, Half Court",,,,,,,,,:13 - :18,:13 - :15,Rim,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,6528.771067,17.421183929999643,Offense,85,,,,,,,Pot. Assist,,,,,,,3FG-,,,,,,,,,,,,,,,,On Balance,Late Contest,Left-Right,On The Line,Stationary,Shot Pocket,Shrink,Catch and Shoot,,,Nail Pitch,,,Primary Defender,Off 1 Foot,Left Hand Pass,Jump,No Paint,Pass Out,,,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,0 PT,,"Early Spread, Flow - Spread","#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,,Made FG,"Man, Half Court",,,,,,,,,:13 - :18,"N/A, N/A",Left Houston,Half Court SHOT,,,,,,,,,,,,,,,,
25_11_08 ALABAMA VS ST. JOHNS,6616.958567,9.333316750999984,Offense,86,,,,,,,,"Off Foul, Turnover",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"at St. John's, REPORT","12:00 - 8:00, 2nd Half",,0 PT,,All Small Flash,"#7 Taylor Bol Bowen, #95 Houston Mallette, #2 Aden Holloway, #5 Amari Allen, #22 Aiden Sherrell",,,Deadball,Press,,,,,,,,,:01 - :06,"N/A, N/A",,Transition SHOT,,Primary Defender,,,No Jump,No Paint,Dead Ball,,,,Charge,,FOULS,,,
