Timeline,Start time,Duration,Row,Instance number,#0 LaBaron Philon,#1 Mark Sears,#10 Mo Dioubate,#11 Cliff Omoruyi,#15 Jarin Stevenson,#2 Aden Holloway,#22 Aiden Sherrell,#23 Max Scharnowski,#3 Latrell Wrightsell Jr,#3 Latrell Wrightsell Jr.,#35 Derrion Reid,#4 Grant Nelson,2FG (Defenders),2FG (Dribble),2FG (Feet),2FG (Hands),2FG (Other),2FG (PA),2FG (RA),2FG (Type),2FG Scheme (Attack),2FG Scheme (Drive),2FG Scheme (Pass),3FG (Contest),3FG (Footwork),3FG (Good/Bad),3FG (Line),3FG (Move),3FG (Pocket),3FG (Shrink),3FG (Type),3FG Scheme (Attack),3FG Scheme (Drive),3FG Scheme (Pass),3s GIVEN UP,ATR GIVEN UP,Assist (Defenders),Assist (Feet),Assist (Hand),Assist (Jump),Assist (Paint),Assist Type,BUMPS,GAME,GAME SPLITS,OPP STATS,PAINT TOUCHES,PLAYCALL,PLAYER POSSESSIONS,POSITION,POSSESSION START,POSSESSION TYPE,READ,SERIES,SHOT CLOCK,SHOT CLOCK PT,Shot Location,Shot Possession Type,TEAM,TEAM DEFENSE,TERM,TO (Defenders),TO (Feet),TO (Hand),TO (Jump),TO (Paint),TO LB/DB,TO Scheme,TO Scheme (Attack),TO Scheme (Drive),TO Scheme (Non-Pass),TO Scheme (Pass),TO Type,Ungrouped,Ungrouped,Notes,Flags
24_11_04 ALABAMA VS UNC ASHEVILLE,5370.797445880333,7.0,#2 Aden Holloway,14,,,,,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5563.419162236333,9.0,#2 Aden Holloway,15,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5573.507942419333,7.0,#2 Aden Holloway,16,,,,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5830.458040458333,7.0,#2 Aden Holloway,17,,,,,,"ATRF, Fouled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7510.985096156333,7.0,#2 Aden Holloway,18,,,,,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7522.109653978333,7.0,#2 Aden Holloway,19,,,,,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7523.295602324333,9.0,#2 Aden Holloway,20,,,,,,Floor Dive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7523.891312783333,9.0,#2 Aden Holloway,21,,,,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7557.202970844333,9.0,#2 Aden Holloway,22,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,789.275075311,7.0,#10 Mo Dioubate,1,,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,845.837927657,9.0,#10 Mo Dioubate,2,,,Misc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,906.651137175,9.0,#10 Mo Dioubate,3,,,Deflection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,918.817833476,9.0,#10 Mo Dioubate,4,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,919.855215361,7.0,#10 Mo Dioubate,5,,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,921.066676467,7.0,#10 Mo Dioubate,6,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,953.78205595,7.0,#10 Mo Dioubate,7,,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1131.892651175,9.0,#10 Mo Dioubate,8,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1136.191696485,7.0,#10 Mo Dioubate,9,,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2674.04358513,9.0,#10 Mo Dioubate,10,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2746.78108921,9.0,#10 Mo Dioubate,11,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,3146.587572422,9.0,#10 Mo Dioubate,12,,,Deflection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6065.523565774333,7.0,#10 Mo Dioubate,13,,,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6084.698922298333,9.0,#10 Mo Dioubate,14,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6093.608308873333,7.0,#10 Mo Dioubate,15,,,Pot. Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6368.903585361333,7.0,#10 Mo Dioubate,16,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6398.727070970333,9.0,#10 Mo Dioubate,17,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 12:00 - 8:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6752.537319915333,7.0,#10 Mo Dioubate,18,,,ATR-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6753.051324698333,9.0,#10 Mo Dioubate,19,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6755.430827729333,7.0,#10 Mo Dioubate,20,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6836.177064488333,7.0,#10 Mo Dioubate,21,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,810.984562992,7.0,#3 Latrell Wrightsell Jr.,1,,,,,,,,,,2FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,845.401227819,9.0,#3 Latrell Wrightsell Jr.,2,,,,,,,,,,Misc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1043.91501783,7.0,#3 Latrell Wrightsell Jr.,3,,,,,,,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1089.507382416,7.0,#3 Latrell Wrightsell Jr.,4,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1091.052922447,9.0,#3 Latrell Wrightsell Jr.,5,,,,,,,,,,Deflection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1091.343710772,9.0,#3 Latrell Wrightsell Jr.,6,,,,,,,,,,LB / Steal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1095.02187045,7.0,#3 Latrell Wrightsell Jr.,7,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2278.821670779,7.0,#3 Latrell Wrightsell Jr.,8,,,,,,,,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5051.034196298333,7.0,#3 Latrell Wrightsell Jr.,9,,,,,,,,,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT",,,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5307.419618541333,7.0,#3 Latrell Wrightsell Jr.,10,,,,,,,,,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5390.203758007333,7.0,#3 Latrell Wrightsell Jr.,11,,,,,,,,,,3FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5928.577012759333,7.0,#3 Latrell Wrightsell Jr.,12,,,,,,,,,,Fouled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5969.782991893333,9.0,#3 Latrell Wrightsell Jr.,13,,,,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5979.067519053333,7.0,#3 Latrell Wrightsell Jr.,14,,,,,,,,,,2FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6065.523565774333,7.0,#3 Latrell Wrightsell Jr.,15,,,,,,,,,,2nd Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6106.0449468003335,9.0,#3 Latrell Wrightsell Jr.,16,,,,,,,,,,Misc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6799.665886072333,7.0,#3 Latrell Wrightsell Jr.,17,,,,,,,,,,2FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6856.978424283333,9.0,#3 Latrell Wrightsell Jr.,18,,,,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6863.171808364333,7.0,#3 Latrell Wrightsell Jr.,19,,,,,,,,,,"ATRF, Fouled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7032.882273241333,7.0,#3 Latrell Wrightsell Jr.,20,,,,,,,,,,3FG+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1094.520998665,9.0,#22 Aiden Sherrell,1,,,,,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1097.51003274,7.0,#22 Aiden Sherrell,2,,,,,,,"ATRF, Fouled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,1137.695805479,9.0,#22 Aiden Sherrell,3,,,,,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2166.466576462,9.0,#22 Aiden Sherrell,4,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2186.32922785,9.0,#22 Aiden Sherrell,5,,,,,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2190.423167405,7.0,#22 Aiden Sherrell,6,,,,,,,"2FGF, Fouled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2240.60301345,7.0,#22 Aiden Sherrell,7,,,,,,,Foul By,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2270.792618013,9.0,#22 Aiden Sherrell,8,,,,,,,Deflection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2272.693516841,9.0,#22 Aiden Sherrell,9,,,,,,,LB / Steal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,2677.47601224,7.0,#22 Aiden Sherrell,10,,,,,,,Assist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5370.797445880333,7.0,#22 Aiden Sherrell,11,,,,,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5395.685123057333,9.0,#22 Aiden Sherrell,12,,,,,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5398.542162249333,7.0,#22 Aiden Sherrell,13,,,,,,,"ATRF, Fouled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,Foul,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,5918.979031950333,9.0,#22 Aiden Sherrell,14,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,6000.522836115333,9.0,#22 Aiden Sherrell,15,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 16:00 - 12:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7024.7322527413335,9.0,#22 Aiden Sherrell,16,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 8:00 - 4:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7510.694839824333,9.0,#22 Aiden Sherrell,17,,,,,,,Off Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7556.754110595333,9.0,#22 Aiden Sherrell,18,,,,,,,Misc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7568.778710234333,7.0,#22 Aiden Sherrell,19,,,,,,,2FG-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7640.487189368333,9.0,#23 Max Scharnowski,1,,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7651.004789439333,7.0,#23 Max Scharnowski,2,,,,,,,,ATR+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,7719.862404865333,9.0,#23 Max Scharnowski,3,,,,,,,,Def Reb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","2nd Half, 4:00 - 0:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,195.778911112,22.55950383200002,Defense,1,,,,"Side, Contest",,,,,,,"Bump -, Isolation, Blowby",,,,,,,,,,,,,,,,,,,,,,,,,Blowby ATR,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",ATR-,1 PT,,"#35 Derrion Reid, #1 Mark Sears, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Deadball,"Man, Half Court",,,:13 - :18,:16+,,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,228.09503211499998,13.353411726000047,Defense,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extra,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00","3FG-, Off Reb",0 PT,,"#35 Derrion Reid, #1 Mark Sears, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Made FG,Transition,,,:01 - :06,N/A,,Transition SHOT,,"No Defender, No Contest",,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,238.44844384100003,16.69482922399999,Defense,3,,,,,"Bump +, Behind, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burn/Slash,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",ATR-,2 PT,,"#35 Derrion Reid, #1 Mark Sears, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Off Rebound,"Man, Half Court",,,:13 - :18,N/A,,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,299.638905588,13.741253309000001,Defense,4,"Bump +, Front, Contest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",2FG-,1 PT,,"#35 Derrion Reid, #1 Mark Sears, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Made FG,"Man, Half Court",,,:07 - :12,:07 - :09,Logo,Half Court SHOT,,,,,,,,,,,,,,,,,,,
24_11_04 ALABAMA VS UNC ASHEVILLE,341.453466606,7.214280585999973,Defense,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vs UNC Asheville, REPORT","1st Half, 20:00 - 16:00",Turnover,1 PT,,"#35 Derrion Reid, #1 Mark Sears, #15 Jarin Stevenson, #0 LaBaron Philon, #11 Cliff Omoruyi",,Steal,Transition,,,:01 - :06,:04 - :06,,Transition SHOT,,,,,,,,,,,,,,,,,,,
